name,type,factory_name,factory_type,subscription_id,subscription_name,connect_via,description,datasets_using_it,pipelines_using_it
DatabricksScratch,AzureDatabricks,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,jok-scratch workspace to test permission management for ADF initiated jobs.,0,0
AzureDatabricks1,AzureDatabricks,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
ADBparameters,AzureDatabricks,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,ADB Workspace parameter test,0,0
Databricks_Interactive_ADSGF,AzureDatabricks,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,Paramatised Interactive Databricks Cluster,0,0
AzureDataLakeStorage1,AzureBlobFS,ronguerreroadf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
ANZ_JOK_DB_de_1w,AzureDatabricks,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,Data Engineering 1 worker cluster in the ANZ-JOK-DB workspace,0,0
jokscratchsa1,AzureBlobStorage,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,Blob storage in jokscratch,0,0
ANZ_JOK_DB_MI,AzureDatabricks,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,Scratch workspace with MI authentication,0,0
Databricks_Interactive_ADSGF_Paramatised,AzureDatabricks,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
Databricks_REST_MI,RestService,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,Databricks REST API access via Managed Identity,0,0
SynapseJOKDW1,AzureSqlDW,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
SynapseScratchDB,AzureSqlDW,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureDatabricks1,AzureDatabricks,ronguerreroadf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
ScratchPoolSpot,AzureDatabricks,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
JOK_SCRATCH_UC_UAMI_IOT_143LTS_1N_SMALL,AzureDatabricks,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,User assigned MI,0,0
Paramatised_Cluster_from_Lookup,AzureDatabricks,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureDatabricks3,AzureDatabricks,canada-eh-data-factory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureSqlDatabase1,AzureSqlDatabase,ronguerreroadf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureDatabricks2_demo3,AzureDatabricks,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureSynapseAnalytics1,AzureSqlDW,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
JOK_SCRATCH_UC_MSI_IOT_143LTS_1N_SMALL,AzureDatabricks,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,Interactive cluster DBR 14.3LTS - MI,0,0
Databricks_REST_SP,RestService,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,Make a connection to a Databricks Workspace over REST using a Service Principal.,0,0
AzureSynapseAnalytics1,AzureSqlDW,apj-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
ls_om_adb_ws,AzureDatabricks,apj-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,1
AzureDatabricks1,AzureDatabricks,apj-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
aso_dbx_udmi_1,AzureDatabricks,apj-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
DBFS_EXAMPLE,AzureBlobStorage,apj-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
Ls_AzureDatabricks,AzureDatabricks,apj-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,Databricks linked service,0,0
aso_dbx_udmi_2,AzureDatabricks,apj-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
ls_dbricks,AzureDatabricks,amanpsdatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
UC_Interactive,AzureDatabricks,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
ls_om_adb_ws_new_cluster,AzureDatabricks,apj-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
ADBParamPool,AzureDatabricks,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,dfdf,0,0
UC,AzureDatabricks,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
ADBLinkedServiceViaMSIAllPurpose,AzureDatabricks,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,ADB Linked Service via MSI,0,0
pswesteuropemountstorage_linkedservice,AzureBlobFS,ps-west-europe-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
ADBLinkedServiceViaMSIJob,AzureDatabricks,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,ADB Linked Service via MSI,0,0
ADBLinkedServiceViaAccessToken,AzureDatabricks,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,ADB Linked Service via Access Token,0,0
ls_dbricks_pools,AzureDatabricks,amanpsdatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
GoFastAzureDatabricksAllPurpose,AzureDatabricks,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
pswesteurope_ws_existing_inst_pool,AzureDatabricks,ps-west-europe-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
pswesteurope_ws,AzureDatabricks,ps-west-europe-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,Linked service to ps-west-europe-databricks workspace,0,0
MI_adb_demolaurent_Jobs_GENERAL_PURPOSE_1to4Workers,AzureDatabricks,adf-laurent,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
ADBLinkedServiceViaMSI,AzureDatabricks,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,ADB Linked Service via MSI,0,0
ADBLinkedServiceAllPurpose,AzureDatabricks,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,ADB Linked Service via MSI,0,0
ADBLinkedServicePool,AzureDatabricks,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,"Testing pool
",0,0
ADBLinkedServiceJob,AzureDatabricks,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,ADB Linked Service via MSI,0,0
ADBLinkedServiceViaMSICustom,AzureDatabricks,adf-ut41f,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,Demo Azure Databricks Linked Service via MSI Custom and Unity Catalog Shared Cluster support,0,0
ls_azure_databricks_delta_lake,AzureDatabricksDeltaLake,amanpsdatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
demo_key_vault_linked_service,AzureKeyVault,adf-ut41f,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
adls_storage_account,AzureBlobStorage,adf-ut41f,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
ls_Databricks,AzureDatabricks,adf-demo-snehil,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
ls_dbricks_using_policy_id,AzureDatabricks,amanpsdatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
MySql1,MySql,adf-demo-snehil,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureDataLakeStorage1,AzureBlobFS,adf-demo-snehil,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureSqlDatabase1,AzureSqlDatabase,adf-demo-snehil,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureDataLakeStorage2,AzureBlobFS,adf-demo-snehil,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
Dynamics1,Dynamics,adf-demo-snehil,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
HttpServer1,HttpServer,adf-demo-snehil,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureDatabricks1,AzureDatabricks,volvo-demo,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureDataLakeStorageOTIS,AzureBlobFS,adf-otis-cosmosdb,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureSynapseAnalytics1,AzureSqlDW,craig-test-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
adb_demolaurent_Jobs_GENERAL_PURPOSE_1toWorkers,AzureDatabricks,adf-laurent,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureDatabricks1,AzureDatabricks,monusine,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,1
tschuamcAzureDataLakeStorage,AzureBlobFS,bnelsondatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
KanchwalaADLSG2,AzureBlobFS,mweu-adf-d-kanchwala-001,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
CosmosDbNoSqlOTIS,CosmosDb,adf-otis-cosmosdb,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
lsDatabricks,AzureDatabricks,craig-test-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
RRCSQLServer,AzureSqlDatabase,rrcadfvivo,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureBlobStorageCosmos,AzureBlobStorage,adf-otis-cosmosdb,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
bnelsonkv,AzureKeyVault,bnelsondatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
ks02test,AzureDatabricks,ks02-demo,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
ruggerstore,AzureBlobFS,bnelsondatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
RRCBlobVivo,AzureBlobStorage,rrcadfvivo,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
npipv2cluster,AzureDatabricks,bnelsondatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
privatewebauthcl,AzureDatabricks,bnelsondatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
npipv2,AzureKeyVault,bnelsondatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureSqlDatabase1,AzureSqlDatabase,guanjie-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureDatabricksDeltaLake1,AzureDatabricksDeltaLake,bnelsondatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
guanjie_azure_west,AzureDatabricks,guanjie-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
agdelta,AzureBlobStorage,ag-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureDatabricksDeltaLake1,AzureDatabricksDeltaLake,guanjie-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureSqlDatabase1,AzureSqlDatabase,ag-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
linkedService1,AzureBlobFS,guanjie-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
guanjie_guanjie_db,SqlServer,guanjie-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureDatabricks1,AzureDatabricks,test-jan-factory,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
competitive-db,AzureDatabricks,competitive-factory,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
guanjie_db,AzureSqlDatabase,guanjie-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
wyiaAzureDatabricks2,AzureDatabricks,wyiadf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureDatabricksDeltaLake1,AzureDatabricksDeltaLake,adf-fe-uae-01,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
adb_jaspertesting_001,AzureDatabricks,adf-jaspertesting-001,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,1
wyiaAzureDatabricks1,AzureDatabricks,wyiadf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
Field Eng Easr,AzureDatabricks,guanjie-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureBlobStorage,AzureBlobStorage,bilal-salesforce-factory,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
guanjie_storage,AzureBlobStorage,guanjie-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
FieldSalesforceDemo,Salesforce,bilal-salesforce-factory,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureSqlDatabase1,AzureSqlDatabase,adf-fe-uae-01,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
AzureDatabricks1,AzureDatabricks,chang-fwd-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
Sftp1,Sftp,pmt-adf-jason-ping-sftp,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
IsvTeamMySql,AzureMySql,adf-runs,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,ISV team's MySQL database,0,0
AzureBlobStorage1,AzureBlobStorage,peteradfcuj,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDatabricks1,AzureDatabricks,tfayyaz-adf-easu-us-dev,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
Sftp_cuj_jasonping_dale_server,Sftp,pmt-adf-jason-ping-sftp,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDataLakeStorage1,AzureBlobFS,adf-fe-uae-01,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,field-eng,,,0,0
e2logfood,AzureDatabricks,adf-runs,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
ls_adls_covidreportingdl,AzureBlobFS,adf-adr,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
ls_http_opendata_ecdc_europa_eu,HttpServer,adf-adr,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
ls_ablob_covidreportingsa,AzureBlobStorage,adf-adr,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDatabricksTfayyazNeDemo,AzureDatabricks,tfayyaz-ne-adf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDataLakeStorage1,AzureBlobFS,tfayyaz-ne-adf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDatabricksDeltaLake1,AzureDatabricksDeltaLake,tfayyaz-ne-adf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDataLakeStorageGen2GlobalFactoryStorageDataContainer,AzureBlobFS,tfayyaz-ne-adf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDatabricksFieldEngEast,AzureDatabricks,tfayyaz-ne-adf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDatabricksDeltaLake1,AzureDatabricksDeltaLake,tfayyaz-west-us-adf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDataLakeStorage_ etlstoragewestus,AzureBlobFS,tfayyaz-west-us-adf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDatabricks_field_eng_east_uc_shared_policy_test_murguia,AzureDatabricks,pmt-adf-west-us,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDatabricks_field_eng_east_uc_assigned_policy_test_murguia,AzureDatabricks,pmt-adf-west-us,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDatabricks_field_eng_east,AzureDatabricks,pmt-adf-west-us,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDatabricks1,AzureDatabricks,tfayyaz-west-us-adf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
DeltaBlobStorage,AzureBlobStorage,pmt-adf-west-us,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
PmtAzureSqlDatabaseWestUs,AzureSqlDatabase,pmt-adf-west-us,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
NYCTLCAdlsGen2,AzureBlobFS,pmt-adf-west-us,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDatabricks_field_eng_east_uc_none_policy_test_murgia,AzureDatabricks,pmt-adf-west-us,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
Salesforce Dev,Salesforce,adf-runs,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDatabricks Adriana,AzureDatabricks,pmt-adf-west-us,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
SqlServer1,SqlServer,adf-runs,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDatabricks_pmt_databricks_east_us2,AzureDatabricks,pmt-adf-west-us,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
NYCTLCDeltaLS,AzureBlobFS,pmt-adf-west-us,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDatabricks1,AzureDatabricks,adf-tanishq,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
Salesforce1,SalesforceV2,pmt-adf-west-us-Jason-Test,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,test connection jason p,0,0
SalesforceADLS,AzureBlobStorage,adf-runs,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
Salesforce1_rayzhu,Salesforce,rayzhu-sf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
adventureworkslake,AzureBlobFS,adf-runs,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureBlobStorage1,AzureBlobStorage,rayzhu-sf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
sinksqlserver,AzureSqlDatabase,rayzhu-sf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDataLakeStorage1,AzureBlobFS,rayzhu-sf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureSqlDatabase1,AzureSqlDatabase,rayzhu-sf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureDatabricksDeltaLake1,AzureDatabricksDeltaLake,rayzhu-sf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureSqlDatabase3,AzureSqlDatabase,rayzhu-sf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureSqlDatabase4,AzureSqlDatabase,rayzhu-sf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureBlobStorage1,AzureBlobStorage,raydfx,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureBlobStorage1,AzureBlobStorage,roryadf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureFileStorage1,AzureFileStorage,pmt-adf-jason-ping-sftp,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
DatabricksServerlessLinkedService,AzureDatabricks,pmt-adf-eastus2-tahir,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,1
AzureDataLakeStorage2,AzureBlobFS,rayzhu-sf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AmazonRdsForSqlServer1,AmazonRdsForSqlServer,peteradfcuj,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
sourcesqlserver,AzureSqlDatabase,rayzhu-sf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureSqlDatabase2,AzureSqlDatabase,rayzhu-sf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
DatabricksLinkedService,AzureDatabricks,pmt-adf-eastus2-tahir,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
Jira1,Jira,pmt-adf-jason-ping-sftp,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AmazonS31,AmazonS3,antons-test,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
AzureBlobStorage1,AzureBlobStorage,ray-data-factory-1,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,,,0,0
