pipeline_name,factory_name,factory_type,subscription_id,is_metadata_driven,confidence,signals_found,parameter_count,variable_count,has_foreach_executepipeline,has_parameterized_datasets,metadata_param_count,template_group_id,subscription_name
VariablesScratch,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,2,False,False,0,847619786361347210,field-eng
MaxConcurrentRuns,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
DeltaSinkPipe,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,6588731230599605687,field-eng
DatabricksParameter,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,1,0,False,False,0,-2241954787027104022,field-eng
PermissionsTest,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,2,False,False,0,7018788535878574934,field-eng
TestPython,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,2645640928322612454,field-eng
DatabrickParametersReturn,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,3,False,False,0,1712894552685185302,field-eng
csvtojson,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,6588731230599605687,field-eng
DatabricksParameterPool,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,1,0,False,False,0,-2241954787027104022,field-eng
Parent-Child-Test,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
Databricks_Cluster_test1,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,Likely,Medium,parameterized_datasets,1,0,False,True,0,2986451988485003859,field-eng
Databricks_Cluster_List_MI,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,Likely,Medium,parameterized_datasets,1,0,False,True,0,2986451988485003859,field-eng
ClusterIDLookup,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,2,0,False,False,0,6267778854561202462,field-eng
Databricks_Fullpath_Notebook_MI,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
SetJobPermissions,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,6267778854561202462,field-eng
MDF1,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,1,0,False,False,0,6588731230599605687,field-eng
Databricks_Interactive_Cluster,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
Azure CDC,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,6588731230599605687,field-eng
Parametised_Interactive_Cluster,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,1,0,False,False,0,-2241954787027104022,field-eng
Databricks_ClusterName2ClusterID_Interactive_Submit_Pipeline,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,5,1,False,False,0,1412904756446449219,field-eng
Run Serverless ADB Job REST,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,6267778854561202462,field-eng
LookupAndLoop,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,1,1,False,False,0,-2631841894733265129,field-eng
Databricks_Cluster_List_and_Select_MI,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,Likely,Medium,parameterized_datasets,1,0,False,True,0,-4830367136025392648,field-eng
CopyPipeline_zxz,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,2986451988485003859,field-eng
pipeline1,apj-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-1946596162718391815,field-eng
aso-pipeline-udmi-1,apj-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
aso-pipeline-udmi-2,apj-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
Databricks_ClusterName2ClusterID_Interactive_Submit,jok-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,1,0,False,False,0,1652956713070876274,field-eng
pl_child_pipeline,amanpsdatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,1506450934327738926,field-eng
SimpleNotebook,adf-laurent,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,7908883273554468382,field-eng
ADB_Test_Pool,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
taxi_data_pipeline,ps-west-europe-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,3,0,False,False,0,7746213152232064267,field-eng
cluster_list,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,2,0,False,False,0,5740354900026072187,field-eng
Pipeline-UC-Interactive,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
pl_databricks_test,amanpsdatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,7908883273554468382,field-eng
MedalionDatabricks,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-1605358778252954976,field-eng
MedalionDatabricks2,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-1605358778252954976,field-eng
pl_parent_pipeline,amanpsdatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,1784216642942851348,field-eng
MT API Call,adf-laurent,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,1,False,False,0,6338217463165230401,field-eng
read_delta_dataset,amanpsdatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,2,False,False,0,6889776642894655109,field-eng
taxi_data_pipeline_uc_migration,ps-west-europe-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,1,0,False,False,0,7746213152232064267,field-eng
pipeline1,adf-ut41f,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
run_job,adf-ut41f,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,1,3,False,False,0,8406692345464352492,field-eng
SOAP_API_call,adf-demo-snehil,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,1,False,False,0,-2631841894733265129,field-eng
Pipeline-UC-Job,AzureGoFast,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
PL_EXEC_ADB_Workflow,ps-west-europe-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,4,1,False,False,0,7582014479619549700,field-eng
Databricks - Trigger Workflow,ps-west-europe-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,4,1,False,False,0,-799679732793681488,field-eng
re_use_pipe,adf-ut41f,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,1,False,False,0,2093594434085606823,field-eng
pipeline1,adf-demo-snehil,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,7908883273554468382,field-eng
pipeline1,monusine,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,2,1,False,False,0,-2351939040664257982,field-eng
pipeline2,adf-demo-snehil,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,2771063070316373290,field-eng
pipeline1,adf-jaspertesting-001,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-8753497827991233192,field-eng
Databricks - Run Serverless Notebook,monusine,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,5,1,False,False,0,885399939751762415,field-eng
pipeline1,mweu-adf-d-kanchwala-001,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,2986451988485003859,field-eng
Execute notebook compute,monusine,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
onboarding1,craig-test-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,3,1,False,False,0,6338217463165230401,field-eng
pipeline1,test-adf-btafur,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,3,1,False,False,0,7582014479619549700,field-eng
DatabricksJobTrigger,test-adf-btafur,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,4,1,False,False,0,-4840318173885224883,field-eng
ks02-notebook-test,ks02-demo,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
CopyPipeline_otis_adls_gen2,adf-otis-cosmosdb,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,2986451988485003859,field-eng
pipeline1,bnelsondatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
pipeline2,adf-fries-mohammad-khelghati-databricks-com,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-6337878425566165800,field-eng
pipeline1,adf-fries-mohammad-khelghati-databricks-com,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2764960385373764066,field-eng
movefromcsv,rrcadfvivo,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,2986451988485003859,field-eng
Databricks - Run Serverless Notebook,ps-west-europe-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,5,1,False,False,0,885399939751762415,field-eng
CopyPipeline_adls_cosmos,adf-otis-cosmosdb,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,2986451988485003859,field-eng
pipeline2test,volvo-demo,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,6267778854561202462,field-eng
tomi_dummy_pipeline,bnelsondatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
pipeline2,bnelsondatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,2986451988485003859,field-eng
pipeline1,volvo-demo,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
pipe_babynameProcess,wyiadf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-1605358778252954976,field-eng
copy_salesforce,bilal-salesforce-factory,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,1,0,False,False,0,1784216642942851348,azure-test-pm
CopyADLStoDeltaLake,adf-fe-uae-01,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,2986451988485003859,field-eng
pipeline1,guanjie-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
pipeline1,bilal-cicd,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,1506450934327738926,azure-test-pm
Execute databricks job,volvo-demo,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,3,1,False,False,0,-4840318173885224883,field-eng
control_flow,competitive-factory,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,4,False,False,0,-4009722704697940390,azure-test-pm
managedIRtest,bnelsondatafactory,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
pipeline2,chang-fwd-adf,ADF,3f2e4d32-8e8d-46d6-82bc-5bb8d962328b,No,N/A,,0,0,False,False,0,-2241954787027104022,field-eng
CopyPipeline_g4l,ray-data-factory-1,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,2986451988485003859,azure-test-pm
CopyPipeline_lem,ray-data-factory-1,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,2986451988485003859,azure-test-pm
pl_ingest_population_data,adf-adr,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,479036362938243066,azure-test-pm
pl_ingest_ecdc_data,adf-adr,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,-2631841894733265129,azure-test-pm
pl_process_cases_and_deaths_data,adf-adr,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,6588731230599605687,azure-test-pm
databricks_job_web_activity,tfayyaz-ne-adf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,4,2,False,False,0,4795924942975364878,azure-test-pm
databricks_job_hello_world,tfayyaz-ne-adf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,4,2,False,False,0,-4840318173885224883,azure-test-pm
CopyPipeline_ivn,tfayyaz-ne-adf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,2986451988485003859,azure-test-pm
Copy_JSON_to_Parquet_Snappy,tfayyaz-ne-adf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,3981341635124570997,azure-test-pm
CopyPipeline_Yellow_Parquet,tfayyaz-west-us-adf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,2986451988485003859,azure-test-pm
pipeline1,tfayyaz-ne-adf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,7908883273554468382,azure-test-pm
databricks_uc_test_none_accessmode,pmt-adf-west-us,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,-2241954787027104022,azure-test-pm
CopyPipeline_bn5,tfayyaz-ne-adf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,2986451988485003859,azure-test-pm
databricks_uc_test_shared_policy,pmt-adf-west-us,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,-2241954787027104022,azure-test-pm
pl_adriana,pmt-adf-west-us,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,-2241954787027104022,azure-test-pm
Attempt 2,adf-tanishq,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,3,1,False,False,0,-4840318173885224883,azure-test-pm
FileArrivalANDTableUpdate,adf-tanishq,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,3,0,False,False,0,-2241954787027104022,azure-test-pm
Master pipeline 2,adf-tanishq,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,-1458777991191879360,azure-test-pm
Multiple Schedules,adf-tanishq,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,-2241954787027104022,azure-test-pm
HelloWorldManual,adf-tanishq,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,-2241954787027104022,azure-test-pm
Execute Databricks Job using MI,adf-tanishq,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,3,1,False,False,0,-4840318173885224883,azure-test-pm
HelloWorld,adf-tanishq,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,-2241954787027104022,azure-test-pm
pipeline1,saad-dev-factory,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,1506450934327738926,azure-test-pm
DatabricksNotebooks,adf-runs,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,2986451988485003859,azure-test-pm
CopyPipeline_nmh,pmt-adf-jason-ping-sftp,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,2986451988485003859,azure-test-pm
NativeDatabricksJobPipeline,pmt-adf-eastus2-tahir,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,-8753497827991233192,azure-test-pm
MetadataDrivenCopyTask_tdk_MiddleLevel,rayzhu-sf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,7,0,False,False,1,1784216642942851348,azure-test-pm
CopyPipeline_vgw,rayzhu-sf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,2986451988485003859,azure-test-pm
pipeline_warehousemigration_load,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
pipeline_warehousemigration_customer,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
pipeline1,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
MetadataDrivenCopyTask_tdk_TopLevel,rayzhu-sf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,3,0,False,False,1,-2631841894733265129,azure-test-pm
taxi_data_pipeline,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
CopyPipeline_jason_sftp_test_dale_server,pmt-adf-jason-ping-sftp,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,2986451988485003859,azure-test-pm
CUJ_FF_01_PL,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,3571607444206982553,
MetadataDrivenCopyTask_tdk_BottomLevel,rayzhu-sf,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,1,0,False,False,0,1784216642942851348,azure-test-pm
TestDatabricksNotebookPipeline,pmt-adf-eastus2-tahir,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,-2241954787027104022,azure-test-pm
TriggerServerlessDatabricksJob,pmt-adf-eastus2-tahir,ADF,5685e448-8271-4cf2-b2d2-4f030db888b9,No,N/A,,0,0,False,False,0,-4840318173885224883,azure-test-pm
aw_test_pipeline,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
PoliceDataLoad,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
pipeline_to_warehouse_copy,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
loaddw_from_lh,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
pipeline_to_lakehouse_single_file,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
LoadUKPropertyCSV,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
LoadfromLakehouse,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
warehousemigration_pipeline3,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
LoadUKPropertyCSV_CUJ5,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
pipeline_to_lakehouse,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
pipeline_parquet,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,3981341635124570997,
pipeline_to_warehouse_single_file,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
pipeline_to_warehouse_single_file_2,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
getadlsdata_test2,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
pipeline2,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
taxi_data_notebook_pipeline,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,-7678630930265881405,
testtriggers_wasim,pmt_fabric_ws,Fabric,,No,N/A,,6,0,False,False,0,2986451988485003859,
warehousemigration_pipeline4,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,3981341635124570997,
warehousemigration_pipeline5,pmt_fabric_ws,Fabric,,No,N/A,,1,0,False,False,0,1784216642942851348,
incremental-ingestion,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
incremental-ingestion_copy1,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
incremental-ingestion2,pmt_fabric_ws,Fabric,,No,N/A,,2,0,False,False,0,2986451988485003859,
cuj_summer_02,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
pipeline9,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
Factory_Data_Ingest,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
Taxi_pipeline_for_each,pmt_fabric_ws,Fabric,,No,N/A,,1,0,False,False,0,1784216642942851348,
nyc_taxi_pipeline,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
cloudflare_logs_ingest,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,797687232874947192,
lh_for_DL_capacity_test,pmt_fabric_ws,Fabric,,No,N/A,,0,0,False,False,0,2986451988485003859,
